match_id,competition_id,match_date,home_team_id,away_team_id,home_goals,away_goals,season
22944,72,2019-06-11,1209,858,0,2,2019
22945,72,2019-06-12,1213,1211,2,0,2019
22948,72,2019-06-12,861,852,2,1,2019
22949,72,2019-06-12,857,863,1,0,2019
22955,72,2019-06-13,1205,1203,3,2,2019
22956,72,2019-06-13,1216,1207,0,1,2019
22961,72,2019-06-14,1210,866,2,1,2019
22962,72,2019-06-14,865,1204,1,0,2019
22963,72,2019-06-14,1212,855,0,5,2019
22964,72,2019-06-15,851,1208,3,1,2019
22966,72,2019-06-15,1206,1215,2,0,2019
22973,72,2019-06-16,858,1107,5,1,2019
22974,72,2019-06-16,1214,1209,3,0,2019
22980,72,2019-06-17,1213,861,0,1,2019
22981,72,2019-06-17,1211,852,1,2,2019
22983,72,2019-06-17,1207,863,0,0,2019
22984,72,2019-06-17,1216,857,0,4,2019
68311,72,2019-06-18,1212,1205,1,4,2019
68312,72,2019-06-18,855,1203,0,1,2019
68313,11,2004-10-24,217,422,3,0,2004/2005
68314,11,2004-12-04,217,223,4,0,2004/2005
68315,11,2004-12-21,217,221,2,1,2004/2005
68316,11,2005-05-01,217,608,2,0,2004/2005
68317,11,2005-10-01,217,395,2,2,2005/2006
68318,11,2005-10-22,217,422,3,0,2005/2006
68319,11,2005-11-19,220,217,0,3,2005/2006
68320,11,2005-12-04,222,217,0,2,2005/2006
68321,11,2005-12-11,217,213,2,1,2005/2006
68322,11,2005-12-17,552,217,1,3,2005/2006
68323,11,2005-12-20,217,209,2,0,2005/2006
68324,11,2006-01-22,217,206,2,0,2005/2006
68325,11,2006-01-29,1043,217,0,3,2005/2006
68326,11,2006-08-28,209,217,2,3,2006/2007
68327,11,2006-09-09,217,422,3,0,2006/2007
68328,11,2006-09-24,217,207,1,1,2006/2007
68329,11,2006-10-15,217,213,3,1,2006/2007
68330,11,2006-10-22,220,217,2,0,2006/2007
68331,11,2006-11-12,217,395,3,1,2006/2007
68332,11,2007-02-18,207,217,2,1,2006/2007
68333,11,2007-02-25,217,215,3,0,2006/2007
68334,11,2007-03-03,213,217,2,1,2006/2007
68335,11,2007-03-10,217,220,3,3,2006/2007
68336,11,2007-06-17,1036,217,1,5,2006/2007
68337,72,2019-06-19,1210,865,0,2,2019
68338,72,2019-06-19,866,1204,3,3,2019
68339,11,2005-11-06,216,217,1,3,2005/2006
68340,11,2006-09-17,1217,217,0,3,2006/2007
68341,11,2007-03-17,1220,217,0,4,2006/2007
68342,11,2006-01-15,217,215,2,1,2005/2006
68343,72,2019-06-20,1107,1209,0,2,2019
68344,72,2019-06-20,851,1206,2,1,2019
68345,72,2019-06-20,858,1214,0,2,2019
68346,72,2019-06-20,1208,1215,2,1,2019
68347,11,2006-09-30,215,217,1,3,2006/2007
68348,11,2006-01-07,214,217,1,2,2005/2006
68350,11,2006-02-05,217,212,1,3,2005/2006
68351,11,2006-02-25,395,217,0,2,2005/2006
68352,11,2005-04-17,217,216,2,0,2004/2005
68353,11,2004-10-16,214,217,0,1,2004/2005
68354,11,2005-11-27,217,1217,4,1,2005/2006
68355,72,2019-06-22,857,1213,3,0,2019
68356,11,2007-12-01,214,217,1,1,2007/2008
68357,72,2019-06-22,852,1205,1,1,2019
68358,11,2008-04-12,1220,217,2,2,2007/2008
68359,11,2008-04-19,217,214,0,0,2007/2008
68360,11,2008-02-24,217,221,5,1,2007/2008
68361,11,2008-05-07,220,217,4,1,2007/2008
68362,72,2019-06-23,865,1208,3,0,2019
68363,11,2007-11-01,901,217,1,1,2007/2008
68364,11,2007-10-20,222,217,3,1,2007/2008
68365,11,2008-03-01,212,217,4,2,2007/2008
68366,11,2008-05-11,217,1043,2,3,2007/2008
69137,72,2019-06-23,861,1203,2,1,2019
69138,11,2008-09-21,1041,217,1,6,2008/2009
69139,11,2009-02-21,217,214,1,2,2008/2009
69141,11,2008-05-04,217,207,6,0,2007/2008
69142,11,2009-03-22,217,223,6,0,2008/2009
69144,11,2007-10-07,217,212,3,0,2007/2008
69145,11,2007-12-15,207,217,0,3,2007/2008
69146,11,2008-02-09,213,217,1,1,2007/2008
69147,11,2008-08-31,444,217,1,0,2008/2009
69148,11,2007-09-22,217,213,2,1,2007/2008
69149,11,2008-12-06,217,207,4,0,2008/2009
69151,11,2007-09-29,221,217,1,4,2007/2008
69153,11,2004-12-11,608,217,1,2,2004/2005
69154,11,2007-02-11,217,1217,2,0,2006/2007
69155,11,2007-04-22,222,217,2,0,2006/2007
69156,11,2007-04-29,217,221,1,0,2006/2007
69157,11,2007-05-26,217,216,1,0,2006/2007
69158,11,2007-10-28,217,403,2,0,2007/2008
69159,11,2007-04-15,217,1043,1,0,2006/2007
69160,11,2007-05-05,210,217,0,2,2006/2007
69161,72,2019-06-24,863,1214,1,2,2019
69162,11,2007-05-13,217,218,1,1,2006/2007
69163,72,2019-06-24,858,1206,1,0,2019
69164,11,2005-10-26,217,223,2,0,2005/2006
69165,11,2007-06-09,217,214,2,2,2006/2007
69166,11,2007-11-04,217,218,3,0,2007/2008
69169,11,2007-09-02,217,215,3,1,2007/2008
69170,11,2007-12-09,217,219,2,1,2007/2008
69171,11,2008-11-29,213,217,0,3,2008/2009
69172,11,2006-02-18,217,218,5,1,2005/2006
69173,11,2008-01-20,217,1217,1,0,2007/2008
69174,11,2006-11-04,219,217,1,1,2006/2007
69175,11,2007-03-31,217,219,2,1,2006/2007
69176,11,2007-05-20,212,217,0,6,2006/2007
69177,11,2009-03-15,403,217,0,2,2008/2009
69178,11,2007-11-10,216,217,2,0,2007/2008
69179,11,2007-04-07,395,217,1,0,2006/2007
69180,11,2007-08-26,1217,217,0,0,2007/2008
69181,11,2008-01-27,215,217,1,1,2007/2008
69182,11,2008-02-16,395,217,1,2,2007/2008
69183,11,2009-01-17,217,219,5,0,2008/2009
69184,11,2007-11-24,217,1220,3,0,2007/2008
69185,11,2009-03-01,212,217,4,3,2008/2009
69186,11,2008-05-17,1230,217,3,5,2007/2008
69187,11,2008-02-03,217,422,1,0,2007/2008
69188,72,2019-06-25,851,1210,2,1,2019
69189,11,2009-01-24,217,444,4,1,2008/2009
69191,72,2019-06-25,855,1207,2,0,2019
69195,11,2009-02-14,218,217,2,2,2008/2009
69199,72,2019-06-27,852,865,0,3,2019
69202,72,2019-06-28,861,1214,1,2,2019
69205,72,2019-06-29,855,851,0,2,2019
69207,11,2008-09-24,217,218,3,2,2008/2009
69208,72,2019-06-29,857,858,1,2,2019
69209,11,2009-02-01,1217,217,1,2,2008/2009
69210,11,2010-01-23,901,217,0,3,2009/2010
69211,11,2008-09-27,214,217,1,2,2008/2009
69212,11,2008-10-04,217,212,6,1,2008/2009
69213,11,2010-04-17,214,217,0,0,2009/2010
69214,11,2010-04-24,217,1219,3,1,2009/2010
69215,11,2008-09-13,217,1217,1,1,2008/2009
69216,11,2009-03-07,217,215,2,0,2008/2009
69217,11,2009-05-10,217,222,3,3,2008/2009
69218,11,2009-12-05,219,217,1,3,2009/2010
69219,11,2010-01-10,627,217,0,5,2009/2010
69220,11,2010-01-30,1041,217,0,1,2009/2010
69221,11,2010-04-14,217,219,3,0,2009/2010
69222,11,2009-04-11,217,1220,2,0,2008/2009
69223,11,2009-04-18,216,217,0,1,2008/2009
69224,11,2010-03-14,217,207,3,0,2009/2010
69225,11,2008-12-13,217,220,2,0,2008/2009
69226,11,2010-03-06,403,217,2,2,2009/2010
69227,11,2010-03-21,395,217,2,4,2009/2010
69228,11,2008-12-21,222,217,1,2,2008/2009
69229,11,2009-09-12,216,217,0,2,2009/2010
69230,11,2009-01-11,422,217,2,3,2008/2009
69231,11,2009-02-08,217,1041,3,1,2008/2009
69232,11,2008-10-25,217,403,5,0,2008/2009
69233,11,2010-02-20,217,1217,4,0,2009/2010
69234,11,2011-05-08,217,214,2,0,2010/2011
69235,11,2008-11-01,223,217,1,4,2008/2009
69236,11,2010-10-03,217,1043,1,1,2010/2011
69237,11,2010-02-14,212,217,2,1,2009/2010
69238,11,2010-02-27,217,223,2,1,2009/2010
69239,11,2010-05-08,213,217,2,3,2009/2010
69240,11,2010-02-06,217,216,2,1,2009/2010
69241,11,2010-05-04,217,627,4,1,2009/2010
69242,11,2010-05-16,217,901,4,0,2009/2010
69243,11,2010-01-16,217,213,4,0,2009/2010
69244,11,2010-05-01,222,217,1,4,2009/2010
69245,11,2011-04-16,220,217,1,1,2010/2011
69246,11,2011-04-30,210,217,2,1,2010/2011
69247,11,2010-04-03,217,215,4,1,2009/2010
69248,11,2011-02-12,1041,217,1,1,2010/2011
69249,11,2009-05-02,220,217,2,6,2008/2009
69250,11,2009-11-07,217,1043,4,2,2009/2010
69251,11,2009-04-25,207,217,2,2,2008/2009
69252,11,2009-10-17,207,217,0,0,2009/2010
69253,11,2009-10-25,217,395,6,1,2009/2010
69254,11,2009-09-22,1217,217,1,4,2009/2010
69255,11,2009-09-26,223,217,0,2,2009/2010
69256,11,2009-10-03,217,403,1,0,2009/2010
69257,11,2010-03-24,217,422,2,0,2009/2010
69258,72,2019-07-02,865,1214,1,2,2019
69259,11,2010-04-10,220,217,0,2,2009/2010
69260,11,2010-10-16,217,207,2,1,2010/2011
69262,11,2009-11-29,217,220,1,0,2009/2010
69263,11,2010-10-23,395,217,0,2,2010/2011
69264,11,2011-09-10,210,217,2,2,2011/2012
69265,11,2011-10-02,1041,217,0,1,2011/2012
69267,11,2009-12-02,1219,217,0,2,2009/2010
69268,11,2011-08-29,217,222,5,0,2011/2012
69269,11,2010-09-19,212,217,1,2,2010/2011
69270,11,2010-11-07,216,217,1,3,2010/2011
69271,11,2011-04-23,217,422,2,0,2010/2011
69272,11,2011-05-11,221,217,1,1,2010/2011
69273,11,2009-04-04,901,217,0,1,2008/2009
69274,11,2011-03-02,207,217,0,1,2010/2011
69275,11,2010-12-18,214,217,1,5,2010/2011
69276,11,2011-02-05,217,212,3,0,2010/2011
69277,11,2009-10-31,422,217,1,1,2009/2010
69278,11,2011-01-16,217,223,4,1,2010/2011
69279,11,2008-11-08,217,901,6,0,2008/2009
69280,11,2011-01-08,219,217,0,4,2010/2011
69282,11,2011-02-20,217,215,2,1,2010/2011
69283,11,2011-02-26,1043,217,0,3,2010/2011
69284,72,2019-07-03,851,858,1,0,2019
69285,11,2008-11-16,1220,217,0,2,2008/2009
69286,11,2010-08-29,1217,217,0,3,2010/2011
69287,11,2010-09-11,217,1218,0,2,2010/2011
69288,11,2009-11-21,215,217,1,1,2009/2010
69289,11,2010-10-30,217,213,5,0,2010/2011
69291,11,2011-03-13,213,217,1,1,2010/2011
69292,11,2009-09-19,217,212,5,2,2009/2010
69293,11,2011-10-15,217,1217,3,0,2011/2012
69295,11,2011-01-22,217,1217,3,0,2010/2011
69296,11,2011-01-29,1218,217,0,3,2010/2011
69297,11,2011-09-24,217,212,5,0,2011/2012
69298,11,2010-03-27,1043,217,0,1,2009/2010
69299,11,2010-11-29,217,220,5,0,2010/2011
69300,11,2011-03-05,217,395,1,0,2010/2011
69301,72,2019-07-06,865,858,1,2,2019
69302,11,2010-12-12,217,210,5,0,2010/2011
69303,11,2011-03-19,217,216,2,1,2010/2011
69304,11,2011-04-02,222,217,0,1,2010/2011
69305,11,2011-04-09,217,403,3,1,2010/2011
69306,11,2010-11-20,403,217,0,8,2010/2011
69307,11,2010-12-04,422,217,0,3,2010/2011
69308,11,2010-11-13,217,222,3,1,2010/2011
69312,11,2012-01-08,214,217,1,1,2011/2012
69314,11,2011-10-29,217,1043,5,0,2011/2012
69315,11,2011-11-26,216,217,1,0,2011/2012
69316,11,2012-02-04,217,210,2,1,2011/2012
69318,11,2011-10-25,1049,217,0,1,2011/2012
69319,11,2012-05-12,218,217,2,2,2011/2012
69320,11,2012-05-05,217,214,4,0,2011/2012
69321,72,2019-07-07,1214,851,2,0,2019
69322,11,2012-03-11,1217,217,0,2,2011/2012
69323,11,2012-03-31,217,215,2,0,2011/2012
69324,11,2012-04-21,217,220,1,2,2011/2012
69325,11,2012-03-24,1043,217,0,2,2011/2012
69326,11,2012-03-17,213,217,0,2,2011/2012
69327,11,2012-01-15,217,218,4,2,2011/2012
69328,11,2012-02-19,217,207,5,1,2011/2012
69329,11,2011-10-22,217,213,0,0,2011/2012
69330,11,2011-11-06,215,217,2,2,2011/2012
69331,11,2011-11-19,217,395,4,0,2011/2012
69332,11,2011-11-29,217,360,4,0,2011/2012
69333,11,2011-12-03,217,221,5,0,2011/2012
69334,11,2011-12-10,220,217,1,3,2011/2012
69335,11,2012-01-22,223,217,1,4,2011/2012
69336,11,2012-02-11,422,217,3,2,2011/2012
69337,11,2012-02-26,212,217,1,2,2011/2012
69338,11,2012-01-28,222,217,0,0,2011/2012
69340,11,2012-05-02,217,223,4,1,2011/2012
69343,11,2012-04-10,217,216,4,0,2011/2012
70219,11,2012-04-07,395,217,1,4,2011/2012
70220,11,2011-09-17,217,422,8,0,2011/2012
70221,11,2012-04-14,221,217,1,2,2011/2012
70223,11,2011-09-21,207,217,2,2,2011/2012
70224,11,2012-04-29,360,217,0,7,2011/2012
70225,11,2012-03-20,217,1049,5,3,2011/2012
70256,11,2013-03-30,209,217,2,2,2012/2013
70259,11,2012-08-19,217,210,5,1,2012/2013
70260,11,2013-01-27,217,422,5,1,2012/2013
70262,11,2012-08-26,422,217,1,2,2012/2013
70263,11,2012-12-01,217,215,5,1,2012/2013
70264,11,2014-12-13,216,217,0,0,2014/2015
70270,11,2012-09-22,217,1049,2,0,2012/2013
70271,11,2013-02-23,217,213,2,1,2012/2013
70272,11,2013-03-02,220,217,2,1,2012/2013
70273,11,2014-09-13,217,215,2,0,2014/2015
70275,11,2012-09-29,213,217,2,3,2012/2013
70276,11,2012-10-27,360,217,0,5,2012/2013
70277,11,2013-08-18,217,221,7,0,2013/2014
70280,11,2012-11-25,221,217,0,4,2012/2013
70281,11,2013-05-05,217,218,4,2,2012/2013
70282,11,2013-02-03,207,217,1,1,2012/2013
70283,11,2013-11-01,217,214,1,0,2013/2014
70284,11,2013-05-12,212,217,1,2,2012/2013
70286,11,2012-09-02,217,207,1,0,2012/2013
70287,11,2013-01-19,210,217,3,2,2012/2013
70288,11,2014-01-19,221,217,1,1,2013/2014
70289,11,2014-04-27,222,217,2,3,2013/2014
70291,11,2014-01-26,217,223,3,0,2013/2014
70292,11,2012-09-15,216,217,1,4,2012/2013
70293,11,2013-10-26,217,220,2,1,2013/2014
70294,11,2013-02-16,1049,217,1,2,2012/2013
70295,11,2012-12-09,218,217,1,2,2012/2013
70296,11,2012-12-16,217,212,4,1,2012/2013
70297,11,2013-02-10,217,216,6,1,2012/2013
70298,11,2013-09-01,207,217,2,3,2013/2014
70300,11,2012-10-07,217,220,2,2,2012/2013
70301,11,2013-09-14,217,213,3,2,2013/2014
70302,11,2013-09-21,360,217,0,4,2013/2014
70303,11,2015-01-11,217,212,3,1,2014/2015
70304,11,2012-10-20,219,217,4,5,2012/2013
70305,11,2013-03-09,217,219,2,0,2012/2013
70306,11,2014-03-29,214,217,0,1,2013/2014
70307,11,2013-03-17,217,360,3,1,2012/2013
70308,11,2012-11-03,217,209,3,1,2012/2013
70309,11,2012-11-17,217,395,3,1,2012/2013
265830,11,2014-01-11,212,217,0,0,2013/2014
265835,11,2014-11-22,217,213,5,1,2014/2015
265837,11,2014-02-22,210,217,3,1,2013/2014
265839,11,2016-02-28,217,213,2,1,2015/2016
265857,11,2014-03-23,220,217,3,4,2013/2014
265866,11,2015-05-02,373,217,0,8,2014/2015
265894,11,2016-01-23,223,217,1,2,2015/2016
265896,11,2014-10-18,217,322,3,0,2014/2015
265918,11,2014-02-15,217,360,6,0,2013/2014
265944,11,2016-04-23,217,1041,6,0,2015/2016
265952,11,2017-03-01,217,1041,6,1,2016/2017
265958,11,2016-05-08,217,214,5,0,2015/2016
265963,11,2015-04-28,217,216,6,0,2014/2015
266015,11,2012-12-22,901,217,1,3,2012/2013
266033,11,2016-10-22,207,217,2,3,2016/2017
266045,11,2015-05-09,217,210,2,0,2014/2015
266056,11,2016-03-06,322,217,0,4,2015/2016
266066,11,2014-03-02,217,403,4,1,2013/2014
266074,11,2014-03-16,217,422,7,0,2013/2014
266106,11,2016-03-20,222,217,2,2,2015/2016
266117,11,2014-09-27,217,1049,6,0,2014/2015
266142,11,2015-04-11,213,217,2,2,2014/2015
266148,11,2015-02-21,217,223,0,1,2014/2015
266149,11,2016-01-17,217,215,6,0,2015/2016
266160,11,2016-02-07,221,217,0,2,2015/2016
266166,11,2015-09-12,212,217,1,2,2015/2016
266191,11,2016-11-27,210,217,1,1,2016/2017
266201,11,2014-05-11,1042,217,0,0,2013/2014
266230,11,2015-01-18,219,217,0,4,2014/2015
266236,11,2015-08-23,215,217,0,1,2015/2016
266240,11,2015-01-04,210,217,1,0,2014/2015
266254,11,2016-02-14,217,209,6,1,2015/2016
266256,11,2014-05-17,217,212,1,1,2013/2014
266273,11,2017-02-11,206,217,0,6,2016/2017
266274,11,2014-03-26,217,209,3,0,2013/2014
266280,11,2017-04-05,217,213,3,0,2016/2017
266299,11,2017-03-04,217,209,5,0,2016/2017
266310,11,2016-04-20,219,217,0,8,2015/2016
266320,11,2014-12-07,217,214,5,1,2014/2015
266357,11,2016-12-10,422,217,0,3,2016/2017
266406,11,2014-08-31,222,217,0,1,2014/2015
266420,11,2013-09-28,403,217,0,2,2013/2014
266424,11,2015-11-21,220,217,0,4,2015/2016
266433,11,2013-01-06,217,214,4,0,2012/2013
266440,11,2017-03-19,217,207,4,2,2016/2017
266462,11,2013-10-19,422,217,0,0,2013/2014
266467,11,2015-09-23,209,217,4,1,2015/2016
266477,11,2017-01-08,222,217,1,1,2016/2017
266490,11,2015-09-20,217,221,4,1,2015/2016
266491,11,2014-05-03,217,216,2,2,2013/2014
266498,11,2016-03-12,217,216,6,0,2015/2016
266516,11,2017-01-29,218,217,1,1,2016/2017
266525,11,2015-04-18,217,207,2,0,2014/2015
266528,11,2016-12-18,217,214,4,1,2016/2017
266531,11,2015-04-25,214,217,0,2,2014/2015
266557,11,2016-04-17,217,207,1,2,2015/2016
266560,11,2014-11-30,207,217,0,1,2014/2015
266603,11,2014-03-08,901,217,1,0,2013/2014
266613,11,2014-02-01,217,207,2,3,2013/2014
266620,11,2016-01-09,217,1049,4,0,2015/2016
266631,11,2015-05-17,212,217,0,1,2014/2015
266653,11,2016-03-03,360,217,1,5,2015/2016
266664,11,2016-04-09,210,217,1,0,2015/2016
266669,11,2016-09-10,217,206,1,2,2016/2017
266670,11,2016-01-02,214,217,0,0,2015/2016
266724,11,2012-11-11,1043,217,2,4,2012/2013
266731,11,2017-01-22,322,217,0,4,2016/2017
266741,11,2015-02-15,217,221,5,0,2014/2015
266770,11,2014-09-21,221,217,0,5,2014/2015
266794,11,2015-01-24,1042,217,0,6,2014/2015
266815,11,2016-02-17,1041,217,1,3,2015/2016
266827,11,2013-01-13,223,217,1,3,2012/2013
266838,11,2014-09-24,223,217,0,0,2014/2015
266846,11,2014-12-20,217,373,5,0,2014/2015
266871,11,2015-02-08,215,217,2,5,2014/2015
266874,11,2017-02-04,217,215,3,0,2016/2017
266883,11,2013-11-10,218,217,1,4,2013/2014
266885,11,2015-11-28,217,210,4,0,2015/2016
266892,11,2016-08-28,215,217,0,1,2016/2017
266916,11,2015-03-08,217,360,6,1,2014/2015
266921,11,2014-08-24,217,1042,3,0,2014/2015
266929,11,2015-04-05,209,217,0,1,2014/2015
266952,11,2017-05-06,217,222,4,1,2016/2017
266961,11,2015-12-12,217,219,2,2,2015/2016
266967,11,2015-03-14,322,217,0,2,2014/2015
266986,11,2016-04-30,218,217,0,2,2015/2016
266989,11,2016-11-06,213,217,1,2,2016/2017
267039,11,2017-05-14,208,217,1,4,2016/2017
267058,11,2016-10-29,217,1049,1,0,2016/2017
267076,11,2016-12-03,217,220,1,1,2016/2017
267077,11,2017-04-29,214,217,0,3,2016/2017
267085,11,2014-10-25,220,217,3,1,2014/2015
267101,11,2017-04-26,217,422,7,1,2016/2017
267138,11,2014-04-12,1049,217,1,0,2013/2014
267183,11,2015-03-22,217,220,2,1,2014/2015
267192,11,2013-10-29,209,217,0,3,2013/2014
267197,11,2015-05-23,217,219,2,2,2014/2015
267212,11,2016-09-17,205,217,1,5,2016/2017
267220,11,2016-09-21,217,212,1,1,2016/2017
267273,11,2016-02-20,208,217,1,2,2015/2016
267274,11,2015-12-05,207,217,1,1,2015/2016
267301,11,2014-11-01,217,209,0,1,2014/2015
267327,11,2015-12-30,217,218,4,0,2015/2016
267343,11,2015-02-28,1049,217,1,3,2014/2015
267368,11,2014-04-05,217,218,3,1,2013/2014
267373,11,2017-04-15,217,210,3,2,2016/2017
267395,11,2017-01-14,217,208,5,0,2016/2017
267400,11,2015-04-08,217,403,4,0,2014/2015
267422,11,2015-08-29,217,223,1,0,2015/2016
267432,11,2017-05-21,217,322,4,2,2016/2017
267464,11,2017-02-26,212,217,1,2,2016/2017
267492,11,2016-10-15,217,219,4,0,2016/2017
267499,11,2014-11-08,403,217,1,2,2014/2015
267502,11,2013-04-27,215,217,2,2,2012/2013
267506,11,2016-05-14,1049,217,0,3,2015/2016
267520,11,2013-09-24,217,210,4,1,2013/2014
267533,11,2016-04-02,217,220,1,2,2015/2016
267561,11,2014-10-04,360,217,0,2,2014/2015
267567,11,2014-04-20,217,215,2,1,2013/2014
267569,11,2017-04-23,220,217,2,3,2016/2017
267576,11,2016-01-30,217,212,2,1,2015/2016
267590,11,2017-04-08,223,217,2,0,2016/2017
267596,11,2017-02-19,217,205,2,1,2016/2017
267597,11,2015-02-01,217,222,3,2,2014/2015
267611,11,2015-09-26,217,208,2,1,2015/2016
267660,11,2017-03-12,219,217,2,1,2016/2017
267670,11,2016-08-20,217,218,6,2,2016/2017
267675,11,2014-02-09,213,217,1,4,2013/2014
303377,11,2020-02-15,217,216,2,1,2019/2020
303400,11,2020-01-25,207,217,2,0,2019/2020
303421,11,2020-07-19,206,217,0,5,2019/2020
303430,11,2019-09-24,217,222,2,1,2019/2020
303451,11,2019-12-07,217,1043,5,2,2019/2020
303470,11,2020-03-01,220,217,2,0,2019/2020
303473,11,2019-10-06,217,213,4,0,2019/2020
303479,11,2020-03-07,217,210,1,0,2019/2020
303487,11,2019-11-09,217,209,4,1,2019/2020
303493,11,2020-06-23,217,215,1,0,2019/2020
303504,11,2019-11-02,221,217,3,1,2019/2020
303516,11,2020-06-27,209,217,2,2,2019/2020
303517,11,2019-12-21,217,206,4,1,2019/2020
303524,11,2019-12-01,212,217,0,1,2019/2020
303532,11,2020-06-16,217,205,2,0,2019/2020
303548,11,2020-06-13,1043,217,0,4,2019/2020
303596,11,2019-12-18,217,220,0,0,2019/2020
303600,11,2019-10-29,217,901,5,1,2019/2020
303610,11,2020-01-19,217,1049,1,0,2019/2020
303615,11,2020-07-08,217,214,1,0,2019/2020
303634,11,2020-07-16,217,422,1,2,2019/2020
303652,11,2020-01-04,214,217,2,2,2019/2020
303664,11,2019-12-14,210,217,2,2,2019/2020
303666,11,2019-09-21,1049,217,2,0,2019/2020
303674,11,2020-06-19,213,217,0,0,2019/2020
303680,11,2020-07-11,901,217,0,1,2019/2020
303682,11,2020-02-02,217,221,2,1,2019/2020
303696,11,2020-06-30,217,212,2,2,2019/2020
303700,11,2019-10-19,322,217,0,3,2019/2020
303707,11,2020-02-09,218,217,2,3,2019/2020
303715,11,2019-11-23,205,217,1,2,2019/2020
303725,11,2020-07-05,222,217,1,4,2019/2020
303731,11,2020-02-22,217,322,5,0,2019/2020
2275026,37,2019-11-24,973,746,0,5,2019/2020
2275027,37,2020-02-02,965,967,1,0,2019/2020
2275028,37,2019-10-12,746,969,3,0,2019/2020
2275029,37,2020-01-19,973,966,0,1,2019/2020
2275030,37,2020-02-23,965,749,0,1,2019/2020
2275033,37,2019-10-27,973,749,1,2,2019/2020
2275034,37,2019-09-15,749,966,1,0,2019/2020
2275036,37,2020-01-19,967,974,3,1,2019/2020
2275037,37,2020-02-02,746,968,2,1,2019/2020
2275038,37,2020-02-12,974,972,2,0,2019/2020
2275040,37,2019-10-13,965,972,1,3,2019/2020
2275041,37,2019-09-15,967,973,2,0,2019/2020
2275042,37,2019-11-17,746,972,5,0,2019/2020
2275044,37,2019-10-27,968,746,1,0,2019/2020
2275045,37,2019-12-15,966,971,1,1,2019/2020
2275048,37,2019-09-29,972,749,0,2,2019/2020
2275049,37,2019-11-24,972,974,2,3,2019/2020
2275050,37,2020-01-12,974,969,1,0,2019/2020
2275051,37,2019-10-27,967,965,2,0,2019/2020
2275052,37,2019-09-15,965,971,1,1,2019/2020
2275054,37,2020-01-05,965,966,1,0,2019/2020
2275056,37,2019-11-17,966,967,0,1,2019/2020
2275057,37,2020-02-02,971,972,8,0,2019/2020
2275061,37,2019-09-07,973,965,0,0,2019/2020
2275062,37,2020-02-13,966,968,2,3,2019/2020
2275063,37,2019-10-13,971,968,2,1,2019/2020
2275065,37,2019-11-17,965,969,3,0,2019/2020
2275070,37,2019-10-13,966,973,1,1,2019/2020
2275072,37,2020-01-05,971,974,3,1,2019/2020
2275073,37,2020-02-12,749,967,2,2,2019/2020
2275074,37,2020-02-12,971,969,2,0,2019/2020
2275075,37,2019-12-15,974,749,3,1,2019/2020
2275077,37,2020-01-12,749,972,2,1,2019/2020
2275078,37,2020-01-11,746,967,3,1,2019/2020
2275079,37,2019-11-24,968,966,1,0,2019/2020
2275080,37,2020-01-12,971,973,6,1,2019/2020
2275082,37,2019-11-17,749,968,0,2,2019/2020
2275083,37,2020-02-23,969,973,0,1,2019/2020
2275084,37,2019-10-27,972,971,1,3,2019/2020
2275085,37,2020-01-05,749,746,1,4,2019/2020
2275086,37,2019-12-08,974,968,0,3,2019/2020
2275088,37,2019-12-08,973,969,0,2,2019/2020
2275089,37,2020-01-05,968,969,2,0,2019/2020
2275090,37,2020-01-19,968,971,1,4,2019/2020
2275091,37,2019-12-08,749,965,1,0,2019/2020
2275092,37,2020-01-19,969,746,0,2,2019/2020
2275093,37,2019-11-24,969,971,0,6,2019/2020
2275094,37,2019-09-15,972,969,1,0,2019/2020
2275096,37,2019-09-08,968,972,2,1,2019/2020
2275097,37,2019-12-15,746,965,5,0,2019/2020
2275098,37,2020-01-12,965,968,0,4,2019/2020
2275099,37,2019-09-08,966,974,0,1,2019/2020
2275102,37,2019-11-29,965,974,2,2,2019/2020
2275103,37,2019-12-08,966,972,1,1,2019/2020
2275104,37,2019-12-01,968,973,11,1,2019/2020
2275105,37,2020-02-23,746,971,3,3,2019/2020
2275106,37,2020-02-12,746,973,1,0,2019/2020
2275107,37,2019-09-15,974,746,0,2,2019/2020
2275108,37,2019-09-29,973,971,0,4,2019/2020
2275109,37,2019-12-04,969,749,1,1,2019/2020
2275110,37,2019-10-27,969,966,2,0,2019/2020
2275113,37,2020-01-19,972,965,2,1,2019/2020
2275116,37,2019-12-01,746,966,1,0,2019/2020
2275117,37,2019-12-15,967,968,1,3,2019/2020
2275120,37,2019-09-08,969,967,0,1,2019/2020
2275121,37,2019-09-29,968,965,4,0,2019/2020
2275122,37,2019-11-17,974,973,3,3,2019/2020
2275126,37,2019-11-24,967,749,3,1,2019/2020
2275127,37,2019-10-13,974,967,3,2,2019/2020
2275130,37,2019-12-08,971,746,2,1,2019/2020
2275131,37,2019-09-29,967,746,0,1,2019/2020
2275132,37,2019-09-08,971,749,1,0,2019/2020
2275133,37,2020-02-23,972,966,4,2,2019/2020
2275136,37,2019-09-07,746,1475,1,0,2019/2020
2275137,37,2020-01-19,1475,749,3,0,2019/2020
2275138,37,2019-09-28,1475,966,2,0,2019/2020
2275139,37,2019-10-13,749,1475,0,3,2019/2020
2275140,37,2019-11-24,1475,965,4,0,2019/2020
2275142,37,2020-01-05,1475,973,0,1,2019/2020
